"X1","X2","X3","X4","Y"
76.577841876587,130.765196336888,806,-992.485754191875,-30468.1169001895
150.957423963878,164.881441065859,778,25622.5959658623,799682.118302047
91.7434263835125,155.664475902281,808,15167.5262376666,492151.883355818
129.346441158165,126.803220988851,814,18167.7491813898,593309.09259759
99.9397134016052,124.643254863157,804,14450.9258121252,466428.065006494
144.03795077,127.647462923674,787,15439.0071555972,487833.196991758
151.056164618965,127.480963543979,808,20247.8639110923,656312.665119811
108.470156176507,67.5627776384985,800,5813.82045894861,187152.715253119
74.8692628177949,105.287547126254,806,14694.5334002376,475169.960029894
159.085044317004,69.031939790254,800,29520.2298760414,946090.776951123
131.924052777492,121.465248946615,806,7120.2587634325,231203.912669168
77.2096571605617,93.6459189975613,815,807.033948600292,27559.8702952738
137.001582925459,156.937909642613,785,17264.6901756525,544224.34174261
99.3881826040991,106.338677224155,788,1819.22150403261,58706.9729344372
124.276126103544,136.222575601466,814,29435.6852471828,960391.400302624
92.8993690221117,134.480410712381,799,18342.8427800536,587998.73065198
110.753466750779,125.455024217241,802,8622.40524590015,278260.432869355
114.541644593767,148.466144269514,798,13677.0113706589,438480.356347944
117.202418291913,88.9016798560358,793,25751.6368255019,818379.708016766
95.1377782230531,90.598614111534,821,18553.241148591,610701.760748093
155.013113956475,102.247659478675,776,19230.052947998,598541.644106547
143.137584595659,89.4792436154918,791,-255.188494920731,-6760.5887324093
160.506623679864,124.5959301243,800,209.240168333054,8330.15541328677
147.324424286836,60.3234834983688,795,-690.020091831684,-20835.2662945084
95.2781739228089,108.20442667098,813,21570.2955201268,703054.239407594
91.5964353128679,126.365931746787,804,27257.9289749265,878417.928836329
101.67584816345,99.6631285581263,791,1245.15181779861,40722.0519027612
72.6254579298267,124.371183287646,809,11002.2280886769,357632.062019115
112.170704361088,116.517241076738,814,15306.2279522419,499986.213692138
115.521431948412,128.748975530495,811,9499.65032935143,309857.533135385
103.796858832906,91.3205155172013,796,16269.0039500594,519408.166322557
154.546271599447,65.4872158172967,811,24986.4230453968,811898.52342725
85.6858524683659,93.2603378498688,809,17732.3413640261,575211.237772343
92.1091150562174,94.2862831521414,829,11579.5445889235,385365.673285669
80.168562628248,115.2702576291,828,2605.6085973978,87702.8777633348
90.9059528092714,107.055592188489,783,12909.1810658574,405805.003611544
97.070867006902,129.376600349619,778,-1324.43501055241,-39669.0092279936
102.391357545198,132.558177789704,809,18719.121851027,607530.837941366
117.093574821673,111.577403632876,802,21245.472073555,683230.063962312
98.0836575315487,69.7915418847294,808,28751.66567415,930600.980278244
106.844137564043,102.688474182521,806,743.063621222973,25307.6918302672
126.974765761926,118.304351899191,819,3353.57028245926,111402.285362948
82.9088733028698,73.41088033898,809,28099.5106622577,910653.38558311
81.3818331486933,123.745963596312,802,11824.7069641948,380970.775927201
129.227110538386,82.0840154781399,796,16513.9715820551,527181.774047102
72.7756469809518,132.481311834612,785,701.847784221172,23598.9460538909
100.350319731442,118.199844150468,804,9673.84081333876,312672.324233811
145.817881727414,93.5142152822612,804,-957.633696496487,-29495.5569298663
116.537230503825,112.300824474717,814,8120.48876285553,265938.376341007
137.055105229257,129.127770420222,793,6210.92794090509,198700.500452633
133.666717326675,77.2554142183137,820,11818.6264336109,388957.805811732
94.6496194941229,84.8776341448292,824,10272.3777964711,339848.760074581
81.3474738208127,108.224139148941,779,9889.41440731287,309572.843401537
121.07314473537,124.477994872651,791,23935.0835606456,759086.347287768
97.6877842394569,144.904955563814,798,20485.2782264352,655793.461531883
66.5312537113805,132.358838272859,824,20993.5907647014,693686.17024253
99.0690996304626,154.938479466203,819,3374.18683618307,112409.989152418
125.349702137575,130.860556309018,799,19472.0378294587,624193.690920855
111.401936431682,87.7698421648047,801,24024.7505828738,771170.364772931
76.1747263495936,79.1227317257651,794,3348.67089241743,107503.117670476
112.936961429261,85.2049612607394,816,8883.96141678095,291276.679573833
84.2040692052252,91.139059803751,803,22385.6968432665,720466.319764752
110.425460418389,82.5958535719291,826,11058.0423772335,366645.665745553
104.530012579876,148.920223493509,824,10520.5603837967,348619.732045496
144.729532153775,142.333926889345,801,725.98485648632,25034.3146325574
122.816620304521,143.672135267137,808,14887.4556645751,482991.91403767
116.081279305882,132.84575375389,795,2304.0476590395,74925.0973740861
157.906089363522,125.388896003835,787,3258.99591296911,104308.167535619
79.1876511934391,113.138073783059,796,20951.4295458794,668707.990483916
92.6876130814801,141.719814571621,806,18279.8459678888,591182.411016537
152.454593958435,110.439282694667,827,20375.2157613635,675722.123284668
133.391358432158,69.3011798771166,821,2181.0295060277,72778.767450543
149.236357481803,110.94908980199,796,27802.2191375494,886990.905672123
94.7240050308325,126.423071199925,779,18282.9519957304,571432.589966847
86.4514134915316,120.522937816263,824,6837.6434892416,226921.050302972
129.715906866298,117.577273962692,800,20096.6520830989,644767.769458231
104.213719014382,110.149839230811,799,29762.4094337225,952932.743756162
65.4984663479125,84.0040669006769,789,25894.2514806986,818579.116078906
156.658489870306,105.462742773248,784,18546.0334643722,583268.29971971
149.887754342438,110.444876175323,776,5685.32707542181,178029.568584174
126.36348204562,103.118890622506,795,9295.42848467827,297077.68692477
107.954317310523,117.299168435221,806,27826.7136737704,898904.175046864
116.427029445049,122.731474646853,796,22723.7217873335,725302.968874004
113.72505199974,124.854168200302,818,23997.7599605918,787001.563689245
134.734342604146,121.774818152743,800,1091.54753386974,36535.3762421205
90.6768532768883,100.516596028476,796,6857.0423796773,219694.320429763
116.255651868213,127.460323946039,813,1867.68265068531,62339.472438743
115.432654093476,78.2107244775347,810,26805.5200949311,869925.430458452
129.258161355837,140.661659300414,807,25917.5988659263,838661.275847543
145.657262521728,139.580998084184,795,20626.4453008771,657893.652548089
114.038995380895,115.096233018338,796,11504.1618421674,367875.279695286
148.881824054286,121.191631425997,805,11879.8958957195,384255.43622916
86.5258121498778,143.276805795159,821,7422.56119847298,245510.579940956
131.404399946326,94.4331675377619,809,11362.1290847659,369105.655199792
127.704353843403,68.9616541125736,803,1532.85336494446,50337.4759431671
94.4503004424531,92.9844039515841,814,15205.5707797408,496483.941814824
121.498829755266,104.371765310297,819,9126.16744637489,300438.249206733
136.534158436858,197.036586395221,768,-230.659604072571,-4677.79173542845
122.597602643297,106.451412711249,795,26539.0496104956,845617.800724635
141.891399065726,114.162040139804,805,13900.7020890713,449241.473946412
106.536493780833,110.0945230524,811,26864.1011193395,873120.708547722
98.1956867988876,182.076482124771,801,6150.24016797543,199292.512998951
140.14879716511,95.8541623131914,792,21796.3057160378,692073.010524906
75.1258863585397,103.230207223102,808,23957.918047905,775800.145946941
104.026077004668,111.700632399576,796,9906.62717074156,316902.417706005
139.824499488397,104.466702835855,833,5314.69919532537,178544.595388701
115.004099627007,109.598441118488,783,14573.5965892673,458005.374125737
150.906509797556,143.013493671449,803,21737.9051968455,700277.202090944
114.136893973575,154.295216706087,789,11590.3617218137,367747.496906143
169.578242363875,149.742372120529,790,21476.4161109924,680794.119791728
163.578753050302,101.737663499861,808,14072.3772495985,456430.053995559
151.118876150081,114.128543495571,795,26570.5552101135,846728.419316489
107.545435654241,122.295300225991,805,2650.48614889383,86907.8725675203
138.042948326278,121.067344857813,796,11020.5000042915,352534.452108788
107.478811116185,112.884507615091,800,26830.7215943933,860249.651858298
113.9400385273,98.0291366434071,770,-384.063094854355,-10520.3604172005
156.780910546608,91.4816145965394,789,3862.64867335558,123309.872027937
102.728911139096,113.249980354544,817,24238.1895259023,793786.178527513
124.301457533632,119.882673994794,804,28996.6707229614,934325.366627016
107.320247803703,138.789006857025,800,24565.5342042446,788003.736964708
108.845097333867,101.778168302906,811,20420.2742874622,663988.195521935
101.808589577995,130.961845559055,811,14225.3146991134,463244.186138043
120.666528716765,78.8678769627721,820,8989.68203365803,296063.701028832
169.960160378554,128.589997659444,782,15014.5346224308,471533.612237292
110.616181682802,122.482338114729,818,13625.1067817211,447468.687684364
95.6065126898884,109.10140184314,797,6568.0480748415,210828.40530298
137.778335422081,109.432494184925,818,29800.3837987781,976822.117116554
79.980303220392,174.560393972657,775,12687.2194111347,395402.306027499
96.0385114394661,89.3752781100917,813,25241.0758808255,822241.889523522
136.893171535728,104.131549615117,804,18901.5510305762,609448.989681445
91.778900943159,125.041090568327,798,26346.7023968697,842797.056852128
143.743873879826,77.4842292706911,790,3317.45513528585,106130.376286249
98.970064707043,139.627817650302,819,23275.9177014232,764414.451432969
131.167854170005,82.5844326923446,810,17369.0909594297,564164.850395478
103.703330659683,80.3537716054106,796,903.08803319931,29930.3715561009
64.3343986603414,91.2108151177443,781,4080.49091696739,128664.783396226
113.630175785584,143.247914284174,796,4724.73039478064,152206.650401756
103.287018026036,128.797900159527,809,19125.0372007489,620619.890536737
148.945724025817,115.785463471058,805,9221.33611142635,298566.355994186
102.764641309731,138.717443018591,807,2137.03867793083,70702.7135219281
135.753320830798,178.570589890416,800,27288.7071818113,875708.62292841
126.3224730411,81.9922635934417,808,24343.6502665281,788267.648665564
113.989637571528,103.154951454503,803,29117.4168139696,936876.444954341
99.7120557619402,108.473264430445,811,10053.7200197577,327604.881398248
99.9858763827995,161.146764928524,809,23018.4858739376,747058.218386577
92.1409029433614,85.2458165543019,773,16392.8834572434,508184.939206138
110.917272997314,82.0751094925936,815,26899.4091749191,878340.05828381
80.2873306121977,59.8575043234936,811,28063.7598335743,911595.985121232
87.6710356344849,114.250348957866,784,20227.4106144905,635944.355041041
127.528388344636,125.94913973466,794,18118.4022724628,577213.551913707
111.591076895353,129.187667281225,795,11237.3646572232,359061.020350075
176.045156091683,122.203071746563,821,5328.33179086447,176707.118608883
101.732205209899,128.765353122497,789,9920.37132382393,314751.709991967
158.196180158528,117.400263063932,805,8065.34821540117,261349.802222576
88.4745632737424,186.048149190103,802,9659.31201726198,312108.47707071
147.04975825506,98.2238062515971,822,24444.0755024552,805356.464835314
113.633935468439,102.649158567959,808,322.400905191898,11763.1770876451
103.594006959431,88.8115536498148,801,22598.1832668185,725467.96322972
113.112877085865,101.537466417624,786,3491.7294755578,111192.988899568
103.807681675004,107.417165417301,783,21108.383089304,662695.126315773
117.963251845906,147.218653673888,792,9632.05530494452,307024.58733418
131.337301854815,96.1809982764147,785,6628.52638214827,209539.130319444
55.5063528278003,127.67905878351,771,6657.20333904028,206881.261278497
97.954329513343,99.9916484687231,786,23464.3474966288,739258.094057877
154.349748252248,99.5566113085414,787,25185.768969357,794523.365143481
133.196258825062,114.813177625993,792,14815.6851753592,470991.917382564
144.155141437477,117.340222928778,785,14445.8909258246,455312.787979679
109.089998893245,123.221658710251,793,23616.2235811353,750890.681623289
132.069248491679,112.070985379476,774,27679.5199513435,858692.948650539
95.2837685114285,174.839407851944,807,2113.8104647398,70299.3424182383
125.098214111781,84.8741177913392,818,26001.4799460769,852280.944377158
80.3631627912993,120.755774235455,779,11447.4007636309,358224.063143108
111.083253565712,114.479368431261,790,8336.93122118711,264992.743020468
126.416872597632,87.9349308029459,793,22170.3982278705,704720.915617761
181.544856688572,70.3418837888146,799,12561.3318756223,402825.599071681
117.026407652144,100.01207804904,801,16912.5722646713,543391.23049279
110.256787204846,139.707447351254,796,11110.4003414512,355576.722979424
118.787683681296,119.607479720211,809,16287.677899003,528778.567872607
118.728271448489,155.914556216639,837,15760.3501975536,529704.912266038
140.592386500048,99.5987706634395,789,8765.43224602938,278086.15342985
140.685175565769,78.7153351406895,809,27544.5359200239,892815.559725937
108.048273544505,92.6528298656973,787,24463.3562937379,771627.312561321
104.690863344869,158.657785370793,812,1393.89161020517,47163.1361836069
115.696402711834,134.857091466314,794,2752.30272114277,89064.4383157116
137.761381488962,139.264589245927,796,6913.17267715931,221941.662573568
157.488320936803,102.536228340057,797,28612.8291338682,913932.184735352
78.3175700643426,138.85282755653,804,29763.3370012045,959127.357660749
102.572116186689,179.661984771418,809,19679.212488234,639120.310261929
124.41881432556,98.2628267319106,814,-1694.37649101019,-53888.0613684156
152.552570957488,84.7563286059907,776,20818.8119381666,647708.793127162
119.280365295958,132.923938620718,806,10770.1108008623,348987.28396152
159.500924835737,101.859784060155,800,814.704410731792,27520.4648748765
106.077201708294,115.098026775109,796,6152.3217856884,197411.629271209
133.626893226236,117.71946692599,809,5124.33241307735,167445.866739398
123.264256927478,90.3967182604881,819,26991.3330897689,885755.503489931
99.8455782348714,88.6995558590031,794,-1090.99046885967,-33438.4480410912
122.823732917506,118.498662518373,799,229.440025985241,8878.38140559128
96.1442428813516,93.2484540381271,793,15791.4508953691,502315.067639599
128.448385390708,149.758546669585,803,6546.05253040791,212153.119216399
154.464139221791,150.443374778081,776,13551.5908002853,422703.895829478
144.966233691808,108.602490081192,819,27846.0230827332,914013.335838872
77.2535567198834,133.555098950674,795,4682.3161393404,150524.634311714
119.001780386308,95.7577643332029,792,23763.2092088461,754354.045834594
132.894567444057,100.890758717385,813,23516.4850950241,766343.691570238
86.7954758565723,95.2138734517856,783,14348.8903567195,450750.830308741
123.192695495109,171.949683997999,826,24284.8930880427,804705.885631612
140.764599235412,104.066795525328,808,16190.5714273453,524890.0374377
134.697836557324,114.305187274597,767,9474.86688196659,292323.232510327
123.352689870799,150.647433815529,820,26340.7560959458,866086.201279908
94.4057773259499,110.259817146285,804,4427.5591224432,143781.747111658
136.635919946327,84.105868719027,771,29033.2293063402,896902.821724728
94.7464029710176,87.2098493683388,796,14141.9287323952,451574.899192712
131.923636332603,128.283446060072,810,6836.232021451,223172.597518736
106.218965452975,110.58624736719,796,29049.7650802135,926643.319865648
129.208539950797,71.8673096123245,813,4815.93934446573,157798.778309916
125.01347652024,126.701550042936,805,7049.00071024895,228597.558022613
107.130544094731,98.2413688083728,818,19714.6572992206,646572.594527038
142.304618534683,99.0630990434687,807,29637.517824769,958435.509651766
117.557219080648,94.2690480653593,801,9353.97341102362,301086.846478136
112.030284222925,114.692941796964,803,-1330.02960681915,-41282.1994259335
95.2029034507717,106.824562169777,802,18457.5847312808,593687.116166202
128.702299265161,116.399695221932,809,5665.22847115993,184919.03295539
165.110096576803,150.931102238372,759,7085.57667583227,217149.459246376
143.061946944733,114.923958521502,802,10320.3846886754,332732.760702161
118.239394120546,76.3709890870157,790,28425.2902567387,899658.596829268
142.268726070458,63.5915577647076,814,12932.6426386833,422283.570947046
168.09985943716,145.531763619889,812,10105.688393116,330221.494533008
139.492950600277,97.4037234478367,802,28825.5465850234,926301.217682368
91.8739963822669,149.857718596003,801,9588.28028291464,309079.941418642
106.421357840732,118.491489884727,803,3296.21595144272,107387.420263717
144.961375760573,146.448710496901,800,17948.9943981171,576387.624079497
113.431555171137,139.856348052552,800,5103.63556444645,165089.087146007
106.018259160111,94.4171559629767,799,6722.87152707577,216205.770451671
164.700463105817,114.802247489518,797,25591.0150185227,817698.727231561
61.259240609685,142.579500816777,805,3463.5894075036,113155.415579913
116.027573341033,112.139353220736,780,15374.348975718,481258.455123777
96.4996292475012,111.49721580372,805,20200.0645697117,652024.8208169
122.790784693447,135.596970165757,811,18590.5600711703,604949.991721227
93.0169494115113,118.254780445852,793,10276.0294377804,327498.468977132
124.178607253729,113.863661791245,810,20056.3412234187,651489.818190224
108.646906642654,80.4130588142575,804,-456.276334822178,-13521.6291795038
97.9874166301788,81.0816833772109,790,11444.9890553951,362918.171286912
115.958543533883,154.953088527949,807,24934.682585299,806969.886941408
87.9556488177647,135.572805419304,784,6640.12606441975,209945.163180086
125.306817896929,99.1674323452814,778,6189.91225212812,194025.441525601
134.582472218849,135.293219555677,794,18589.6649062634,592345.156908447
84.8836660683932,136.5108124724,813,-190.636210143566,-4606.74217398147
80.5189813855628,110.018564723329,795,26600.6093472242,847531.044739878
123.847947334493,112.358284321964,791,7844.84377503395,249778.053513429
94.2149503553299,82.4993277043208,804,22130.4318979383,713040.898503642
68.0171341648352,106.146525128212,794,27949.4223818183,889218.837275513
57.5919146080432,122.485369902087,798,4501.62300467491,145153.819282631
99.1899998225569,138.766332548691,801,23426.9974529743,752492.346131872
135.055935543339,135.436860747767,804,22687.664270401,731567.541458304
130.732388242949,134.608730691593,797,27966.7386263609,893535.897599746
112.722957741788,106.228371724386,814,29292.74674505,955458.720881271
163.003365229312,103.606740550912,796,4200.32159239054,135279.840207144
160.71786596915,109.883705786576,802,-717.975579202175,-21505.180368624
116.803623409048,106.65768087944,803,22235.7264906168,715827.650637515
91.7748569908367,83.6640694912362,796,12068.4987679124,385514.395706433
126.613797852163,130.231790092849,799,17295.3615039587,554569.557515921
120.250139979019,78.7237704688496,806,7997.01977521181,259090.636740756
158.197639047267,130.285755213533,805,-1737.08510398865,-54235.1553707659
135.748806612096,98.085469385467,800,9780.10149300098,314432.247095504
119.867438471927,101.862703162285,803,5695.3497081995,184373.725702088
114.190354341151,92.6280359178739,820,6736.9276881218,222310.582068201
141.895007939866,146.173414013915,792,22842.0784845948,725713.405857442
133.408841103441,99.451402547495,795,24885.0056603551,792992.437578096
116.882140004912,129.346578385855,782,12719.5886597037,399608.552860594
157.746794292214,153.743559829591,801,5884.02759283781,190550.985080328
102.556275945271,74.3120646759021,808,7120.15317380428,231296.698142084
100.992241457296,117.762508028385,770,12531.611315906,387524.653874488
127.508368131669,96.1045157147377,816,28632.6115429401,936175.58778231
153.540601209699,120.921498657036,785,8606.19852691889,271960.002988054
119.818392919182,176.731667351093,806,24000.2363100648,776134.378068919
136.626226247213,100.437100539364,806,25672.6598516107,829302.029499963
102.389481008788,132.40213580797,812,20071.8890056014,653777.247277528
139.228129888905,106.713889280802,769,27363.0928099155,843427.221534526
102.06875707454,97.326353172076,804,6410.24912148714,207483.931638063
101.136292415371,119.795550355334,795,4013.18620145321,129117.051973718
76.0715439513954,93.796625584742,797,36.4866331219673,2358.39822016879
157.566591299671,156.229159158188,801,28279.9746245146,908344.17605957
123.992469020511,153.314903501144,795,24091.7084217072,768176.827614249
162.335321838221,156.874120515603,805,11493.6088696122,372223.179694989
95.501906377376,133.763025585088,819,20888.8686522841,686155.948288271
148.718889845003,111.864077328934,817,19324.5158493519,633209.693701545
89.1761506317266,85.3301208774384,817,579.99512553215,20096.3964152746
46.0425075283589,130.500857089461,798,27019.4827243686,864240.994499234
129.957339412743,119.757611540684,816,3563.64199519157,117911.716685386
164.242485994442,84.1310972555271,795,20576.6863375902,655899.681997105
187.179708690911,71.6591115389109,825,24099.0340486169,796793.937504248
100.801395384112,95.5655627877346,813,15142.6919922233,493859.036136654
121.23597269885,110.305124050573,804,20705.854870379,667548.383940552
135.844336845391,154.225349176032,803,25143.3603093028,809766.547566167
137.220637392485,81.905143453449,805,3709.87442880869,120735.351981565
130.058020476889,155.448811769423,818,27855.4744273424,913622.422136493
109.042417611548,119.6286182533,822,3371.96615338326,112412.833619523
77.325705401069,71.7490774781474,805,22016.572766006,710140.033888015
108.896187192373,154.323300384245,811,23124.7162669897,752299.84039732
85.346495809149,130.333777045694,824,28254.2780637741,933109.986555449
130.951602023162,101.086400451333,796,23272.4672928452,742596.617308285
134.174982493661,138.993728063059,798,28884.6062794328,924015.390913502
124.242231604282,118.444719852729,805,4226.39389336109,137632.445249579
125.100230638187,122.247908358226,801,19952.1635770798,641036.221617154
133.592182980231,124.696209202513,799,10936.0702782869,351200.358094197
144.049425699666,117.611637453214,787,8886.9908452034,281441.002882958
131.246952177309,101.553881111127,785,25473.505012691,801505.377560993
36.2337642949541,110.790718424214,800,26071.7353820801,835865.932344378
121.905022514012,141.327794677063,775,23319.1173672676,724863.753896476
117.188806670172,126.573995965032,791,28469.0871685743,902572.348448926
132.220609514593,142.840604215582,810,3808.81091207266,125232.201466483
113.727811888221,71.0909370107442,778,17365.2546554804,541667.500181757
148.652519027518,123.079765043849,794,10647.9013338685,339964.619529316
88.5641295455665,107.009908189612,793,8106.92398250103,258575.147540381
81.9578076247278,111.718180693215,812,17.3692405223846,1924.30984684727
117.692096880152,85.2327252445059,792,1124.19587373734,36829.9138370423
138.089730252237,130.64825637789,814,8572.92345166206,280863.594557297
85.8659140459702,78.6859245366806,806,23478.1171232462,758229.296074773
136.653228370961,104.510158589466,806,23004.4193342328,743317.155358288
125.337584698338,152.37284107281,795,13448.6828222871,429668.161570255
162.261370702075,106.798301264507,808,1983.99215191603,65640.5245914564
100.231055965885,96.1266614892107,808,22740.1611730456,736512.992109497
77.6799002389078,101.680715321864,801,3561.69278919697,115429.790495827
110.137196575323,129.642598646359,788,8776.74595266581,278344.48106973
173.814116063548,131.555620689454,783,21740.3497695923,682870.851658782
130.826506663193,71.1508477006207,799,21041.1641076207,673813.566014804
59.649926220239,91.7218489226529,809,3891.49647951126,127094.261201282
66.7665213980977,81.1295844633601,790,17577.0422741771,556697.763779906
131.245701182352,139.998194918401,802,144.37609910965,6401.59165672199
